# Tracker With No Misalignments
#
#
#
 TABLE TrkAlignTracker
#row, strawid, dx, dy, dz, rx, ry, rz
78, 0_0_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
79, 0_0_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
80, 0_0_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
81, 0_0_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
82, 0_0_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
83, 0_0_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
84, 0_0_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
85, 0_0_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
86, 0_0_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
87, 0_0_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
88, 0_0_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
89, 0_0_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
90, 0_0_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
91, 0_0_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
92, 0_0_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
93, 0_0_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
94, 0_0_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
95, 0_0_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
96, 0_1_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
97, 0_1_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
98, 0_1_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
99, 0_1_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
100, 0_1_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
101, 0_1_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
102, 0_1_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
103, 0_1_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
104, 0_1_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
105, 0_1_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
106, 0_1_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
107, 0_1_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
108, 0_1_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
109, 0_1_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
110, 0_1_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
111, 0_1_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
112, 0_1_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
113, 0_1_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
114, 0_1_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
115, 0_1_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
116, 0_1_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
117, 0_1_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
118, 0_1_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
119, 0_1_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
120, 0_1_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
121, 0_1_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
122, 0_1_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
123, 0_1_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
124, 0_1_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
125, 0_1_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
126, 0_1_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
127, 0_1_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
128, 0_1_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
129, 0_1_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
130, 0_1_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
131, 0_1_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
132, 0_1_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
133, 0_1_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
134, 0_1_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
135, 0_1_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
136, 0_1_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
137, 0_1_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
138, 0_1_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
139, 0_1_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
140, 0_1_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
141, 0_1_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
142, 0_1_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
143, 0_1_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
144, 0_1_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
145, 0_1_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
146, 0_1_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
147, 0_1_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
148, 0_1_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
149, 0_1_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
150, 0_1_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
151, 0_1_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
152, 0_1_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
153, 0_1_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
154, 0_1_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
155, 0_1_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
156, 0_1_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
157, 0_1_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
158, 0_1_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
159, 0_1_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
160, 0_1_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
161, 0_1_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
162, 0_1_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
163, 0_1_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
164, 0_1_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
165, 0_1_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
166, 0_1_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
167, 0_1_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
168, 0_1_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
169, 0_1_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
170, 0_1_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
171, 0_1_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
172, 0_1_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
173, 0_1_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
174, 0_1_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
175, 0_1_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
176, 0_1_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
177, 0_1_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
178, 0_1_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
179, 0_1_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
180, 0_1_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
181, 0_1_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
182, 0_1_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
183, 0_1_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
184, 0_1_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
185, 0_1_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
186, 0_1_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
187, 0_1_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
188, 0_1_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
189, 0_1_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
190, 0_1_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
191, 0_1_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
192, 0_2_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
193, 0_2_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
194, 0_2_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
195, 0_2_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
196, 0_2_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
197, 0_2_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
198, 0_2_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
199, 0_2_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
200, 0_2_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
201, 0_2_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
202, 0_2_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
203, 0_2_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
204, 0_2_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
205, 0_2_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
206, 0_2_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
207, 0_2_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
208, 0_2_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
209, 0_2_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
210, 0_2_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
211, 0_2_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
212, 0_2_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
213, 0_2_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
214, 0_2_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
215, 0_2_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
216, 0_2_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
217, 0_2_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
218, 0_2_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
219, 0_2_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
220, 0_2_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
221, 0_2_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
222, 0_2_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
223, 0_2_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
224, 0_2_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
225, 0_2_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
226, 0_2_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
227, 0_2_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
228, 0_2_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
229, 0_2_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
230, 0_2_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
231, 0_2_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
232, 0_2_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
233, 0_2_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
234, 0_2_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
235, 0_2_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
236, 0_2_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
237, 0_2_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
238, 0_2_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
239, 0_2_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
240, 0_2_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
241, 0_2_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
242, 0_2_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
243, 0_2_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
244, 0_2_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
245, 0_2_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
246, 0_2_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
247, 0_2_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
248, 0_2_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
249, 0_2_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
250, 0_2_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
251, 0_2_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
252, 0_2_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
253, 0_2_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
254, 0_2_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
255, 0_2_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0_2_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
257, 0_2_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
258, 0_2_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
259, 0_2_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
260, 0_2_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
261, 0_2_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
262, 0_2_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
263, 0_2_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
264, 0_2_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
265, 0_2_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
266, 0_2_74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
267, 0_2_75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
268, 0_2_76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
269, 0_2_77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
270, 0_2_78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
271, 0_2_79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
272, 0_2_80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
273, 0_2_81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
274, 0_2_82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
275, 0_2_83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
276, 0_2_84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
277, 0_2_85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
278, 0_2_86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
279, 0_2_87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
280, 0_2_88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
281, 0_2_89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
282, 0_2_90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
283, 0_2_91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
284, 0_2_92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
285, 0_2_93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
286, 0_2_94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
287, 0_2_95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
288, 0_3_0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
289, 0_3_1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
290, 0_3_2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
291, 0_3_3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
292, 0_3_4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
293, 0_3_5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
294, 0_3_6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
295, 0_3_7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
296, 0_3_8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
297, 0_3_9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
298, 0_3_10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
299, 0_3_11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
300, 0_3_12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
301, 0_3_13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
302, 0_3_14, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
303, 0_3_15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
304, 0_3_16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
305, 0_3_17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
306, 0_3_18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
307, 0_3_19, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
308, 0_3_20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
309, 0_3_21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
310, 0_3_22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
311, 0_3_23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
312, 0_3_24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
313, 0_3_25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
314, 0_3_26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
315, 0_3_27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
316, 0_3_28, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
317, 0_3_29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
318, 0_3_30, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
319, 0_3_31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
320, 0_3_32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
321, 0_3_33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
322, 0_3_34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
323, 0_3_35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
324, 0_3_36, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
325, 0_3_37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
326, 0_3_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
327, 0_3_39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
328, 0_3_40, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
329, 0_3_41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
330, 0_3_42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
331, 0_3_43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
332, 0_3_44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
333, 0_3_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
334, 0_3_46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
335, 0_3_47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
336, 0_3_48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
337, 0_3_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
338, 0_3_50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
339, 0_3_51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
340, 0_3_52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
341, 0_3_53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
342, 0_3_54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
343, 0_3_55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
344, 0_3_56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
345, 0_3_57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
346, 0_3_58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
347, 0_3_59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
348, 0_3_60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
349, 0_3_61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
350, 0_3_62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
351, 0_3_63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
352, 0_3_64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
353, 0_3_65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
354, 0_3_66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
355, 0_3_67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
356, 0_3_68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
357, 0_3_69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
358, 0_3_70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
359, 0_3_71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
360, 0_3_72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
361, 0_3_73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
