TABLE CRVSiPM
#channel,pedestal,calibPulseHeight,calibPulseArea
136,2042.42,19.9405,570.038
137,2020.97,16.7069,497.236
138,2039.57,20.4645,571.249
139,2032.8,16.9325,515.655
140,2054.38,20.1485,555.981
141,2048.83,16.4581,450.214
142,2035.53,20.4154,564.968
143,2035.48,16.6018,456.257
144,2050.91,19.9746,574.681
145,2040.32,18.6423,522.758
146,2049.72,20.8025,576.497
147,2052.18,18.7408,530.261
148,2040.1,19.686,544.606
149,2037.89,16.9456,478.141
150,2055.06,20.4865,539.514
151,2054.73,18.3917,498.82
152,2054.58,19.9092,567.38
153,2051.2,17.0391,497.991
154,2053.01,18.7874,549.497
155,2042.1,17.4246,508.06
156,2047.54,20.5694,571.991
157,2037.69,17.1983,489.529
158,2046.02,21.125,580.831
159,2066.7,17.6311,503.995
160,2043.03,19.0344,538.633
161,2057.91,18.1553,513.627
162,2063.81,19.9811,557.659
163,2050.8,16.4657,483.508
164,2049.76,19.6034,538.5
165,2053.3,17.2556,495.514
166,2049.36,20.4136,529.78
167,2040.42,16.5856,472.824
168,2054.31,20.242,561.991
169,2043.24,17.2946,494.02
170,2038.85,20.3354,562.972
171,2053.55,17.499,497.256
172,2052.99,19.2708,546.411
173,2046.72,17.1693,489.514
174,2057.5,21.1056,573.811
175,2046.42,17.7256,470.286
176,2044.75,17.7739,502.13
177,2024.94,18.4046,521.588
178,2063.4,16.9827,494.273
179,2039.5,18.7065,557.764
180,2047.53,17.7722,499.884
181,2047.59,18.8952,528.908
182,2045.67,18.4413,502.117
183,2061.66,18.8129,520.128
184,2039,19.3014,533.684
185,2033.53,16.4312,485.266
186,2043.45,17.6502,502.962
187,2034.2,17.4066,501.85
188,2052.69,18.5564,516.135
189,2036.73,17.4044,492.954
190,2058.29,18.8069,513.76
191,2064.32,17.9205,500.754
192,2049.58,22.2922,640.941
193,2023.7,17.8385,509.252
194,2039.85,22.0096,637.671
195,2014.8,16.0928,487.524
196,2030.68,23.1836,647.111
197,2032.58,17.3022,496.196
198,2046.06,21.4264,617.347
199,2035.18,16.6989,494.225
200,2049.65,22.9638,646.266
201,2055.51,16.8656,503.536
202,2054.98,21.4237,611.603
203,2048.64,16.8503,503.342
204,2055.21,20.7869,598.452
205,2051.6,17.9965,524.617
206,2062.19,21.3072,623.024
207,2036,16.473,484.657
208,2040.23,19.2178,533.213
209,2048.33,18.8945,557.93
210,2034.35,18.7938,529.002
211,2062.54,19.0358,552.24
212,2055.93,19.6218,531.443
213,2038.86,17.806,536.208
214,2049.48,20.6161,547.042
215,2038.77,17.4974,516.877
216,2054.03,20.4731,545.547
217,2041.88,18.0899,526.994
218,2041.29,20.0666,550.169
219,2050.08,18.5109,537.029
220,2046.46,19.3535,534.722
221,2044.29,17.3185,523.27
222,2048.04,19.5768,536.255
223,2049.54,18.8143,541.256
224,2039.36,17.4243,494.252
225,2034.82,16.4537,468.876
226,2024.73,18.3194,512.269
227,2036.97,16.3615,479.052
228,2035.47,17.1269,494.883
229,2055.31,15.7262,463.48
230,2044.73,17.7586,488.711
231,2041.62,16.4741,466.411
232,2036.98,17.2214,479.805
233,2055.61,16.3318,474.095
234,2054.74,16.6036,474.07
235,2030.06,15.6333,466.49
236,2044.46,18.3841,499.412
237,2035.79,15.3666,450.412
238,2048.65,16.1258,471.255
239,2049.78,16.1717,460.753
240,2043.22,18.5286,524.92
241,2040.15,20.2578,598.385
242,2047.94,18.8895,526.765
243,2061.09,20.9541,602.465
244,2031.2,19.016,525.436
245,2045.08,21.035,596.192
246,2050.17,18.9679,526.214
247,2045.71,20.5111,592.084
248,2036.32,19.2331,532.292
249,2037.48,21.4998,614.827
250,2070.51,18.0527,519.361
251,2045.34,20.5022,606.173
252,2043.6,17.6513,498.627
253,2048.03,20.9434,600.815
254,2060.06,17.4395,500.189
255,2040.64,21.9295,620.17
256,2039.82,17.0211,504.144
257,2058.07,15.6589,431.142
258,2034.94,16.5352,491.778
259,2040.11,15.2356,397.807
260,2046.43,16.4958,463.337
261,2061.96,15.0967,414.026
262,2021.58,16.4014,435.799
263,2039.29,15.4561,370.616
264,2033.37,16.5423,483.541
265,2043.34,15.9284,435.919
266,2055.89,17.2686,525.397
267,2041.39,15.6654,436.484
268,2045.89,16.38,475.387
269,2041.75,14.9581,409.345
270,2050.34,16.9733,474.108
271,2046.98,16.196,432.344
272,2041.69,16.0122,456.281
273,2047.91,16.687,468.289
274,2051.73,15.3986,459.509
275,2031.35,16.4415,464.625
276,2035.59,15.8026,446.787
277,2055.13,16.7437,465.708
278,2031.52,15.783,439.668
279,2039.17,16.5721,460.826
280,2038.22,16.699,482.913
281,2058.92,15.0172,-1
282,2044.73,16.5202,488.706
283,2039.7,16.3521,466.553
284,2033.22,15.6169,440.864
285,2047.38,16.5795,469.226
286,2034.71,15.6376,421.226
287,2042.22,17.6369,480.863
288,2038.19,15.5946,452.172
289,2065.03,17.347,498.161
290,2047.4,15.3781,448.638
291,2042.04,17.3581,498.899
292,2039.39,14.7381,412.737
293,2042.37,17.2755,486.747
294,2060.78,15.5096,447.43
295,2044.22,17.4432,474.352
296,2041.98,-1,-1
297,2059.72,17.6612,515.794
298,2056.83,15.713,465.626
299,2041.68,17.2191,506.123
300,2045.77,15.7195,455.422
301,2045.47,18.0136,526.342
302,2042.29,15.5523,430.043
303,2047.53,17.2578,488.078
304,2047.26,19.0273,546.479
305,2038.06,13.8893,405.785
306,2035.26,18.5136,551.828
307,2025.61,13.6862,409.475
308,2031.64,18.7568,527.282
309,2056.97,13.6823,384.727
310,2058.38,18.087,510.3
311,2048.17,13.8847,395.778
312,2047.95,18.8632,567.922
313,2038.87,14.3196,425.337
314,2045.24,18.7728,587.437
315,2044.92,14.4499,448.847
316,2051.47,18.8762,578.005
317,2041.95,14.1269,415.862
318,2048.42,19.0929,549.635
319,2040.37,15.2551,433.663
320,2035.6,17.3313,519.096
321,2055.67,16.8594,483.549
322,2028.91,17.2883,513.351
323,2060.35,16.8113,482.801
324,2043.13,17.1688,497.124
325,2048.28,16.3617,446.44
326,2050.73,16.7324,482.022
327,2045.08,18.2217,488.325
328,2046.44,17.9312,549.021
329,2039.31,16.508,472.762
330,2050.65,17.9298,579.993
331,2044.63,17.1365,492.562
332,2049.02,16.7878,513.388
333,2047.73,16.0909,459.564
334,2046.53,16.9909,494.976
335,2051.02,17.6935,491.186
336,2044.18,16.7708,517.43
337,2037.8,16.9031,483.033
338,2047.39,16.9061,511.54
339,2047.81,15.6186,455.306
340,2045.04,16.2619,461.162
341,2034.22,16.2558,471.158
342,2046.16,16.361,467.317
343,2046.67,15.9003,462.318
344,2041.95,16.7601,485.669
345,2041.26,15.5534,453.864
346,2050.52,16.4283,503.718
347,2065.85,15.49,455.189
348,2033.7,17.3389,490.071
349,2043.93,15.155,440.834
350,2032.54,17.1331,501.486
351,2044.7,14.8535,432.784
352,2039.14,15.2839,447.094
353,2042.19,16.093,449.194
354,2054.99,16.0392,461.577
355,2050.93,15.8577,454.427
356,2040.76,15.3158,443.906
357,2036.12,16.1508,431.141
358,2035.58,16.0415,459.991
359,2039.99,15.7555,444.249
360,2038.14,16.2543,496.063
361,2053.77,16.1083,464.37
362,2053.7,16.396,548.413
363,2038.12,15.8171,456.408
364,2053.45,15.9982,462.85
365,2035.11,15.5615,447.595
366,2052.93,16.7578,491.162
367,2042.3,15.8372,432.354
368,2050.17,16.4238,472.683
369,2056.21,17.1265,489.02
370,2038.41,15.9239,467.73
371,2045.13,16.6213,474.106
372,2038.01,16.2479,463.514
373,2053.16,16.8832,477.9
374,2011.73,17.2762,479.985
375,2033,17.2107,471.773
376,2034.8,16.9701,481.29
377,2042.45,17.1331,485.143
378,2052.05,16.1723,468.023
379,2051.07,17.6504,493.417
380,2058.37,17.1369,480.417
381,2044.24,16.6515,474.792
382,2033.72,16.5061,473.906
383,2049.69,17.0555,473.765
384,2049.96,16.2631,465.525
385,2051.07,16.4936,460.155
386,2055.28,15.8414,451.566
387,2034.87,17.0331,473.857
388,2052.78,16.0109,441.761
389,2052.8,16.5126,456.395
390,2066.21,15.164,383.311
391,2053.44,16.459,393.764
392,2050.29,16.2778,473.124
393,2040.18,17.0091,479.598
394,2060.93,16.7833,474.9
395,2050.56,17.1355,480.343
396,2027.12,15.4902,445.628
397,2041.23,17.8517,484.532
398,2045.13,16.1121,450.395
399,2045.46,16.8238,443.162
400,2038.31,19.1594,571.773
401,2061.33,20.03,561.472
402,2055.22,19.8917,575.204
403,2043.52,20.0897,564.774
404,2044.68,19.1415,536.897
405,2055.8,20.5316,557.477
406,2061.89,19.48,525.346
407,2057.81,19.5702,542.256
408,2052.59,20.4028,587.523
409,2033.44,19.4965,552.835
410,2060.49,20.051,562.615
411,2049.37,19.6206,556.786
412,2056.66,19.7814,534.487
413,2051.79,19.5587,549.47
414,2047.26,20.228,549.62
415,2051.27,20.8377,568.347
416,2046.41,19.0379,558.668
417,2042.11,16.2018,471.532
418,2050.66,18.6547,547.594
419,2037.77,15.9235,461.725
420,2060.6,18.9238,555.17
421,2041.25,15.9368,455.594
422,2065.3,20.5231,564.568
423,2060.82,16.2046,441.494
424,2046.38,21.2397,601.348
425,2041.95,16.0021,466.054
426,2059.45,21.2037,620.81
427,2050.39,16.1101,475.271
428,2066.01,19.5978,547.385
429,2035.12,15.6575,430.323
430,2040.31,20.2196,543.9
431,2055.14,16.7403,469.689
432,2050.63,15.9721,479.128
433,2050.48,16.4739,482.936
434,2045.64,16.1303,538.481
435,2039.13,16.2643,473.388
436,2051.98,15.4328,453.768
437,2047.73,16.8261,476.134
438,2037.76,17.2439,502.924
439,2039.42,16.5493,447.514
440,2042.61,15.3824,465.335
441,2054.24,18.3101,514.8
442,2038.81,15.8005,456.549
443,2043.3,16.8386,485.247
444,2045.51,15.1473,439.988
445,2040.09,16.948,479.581
446,2059.02,15.8836,460.095
447,2049.09,16.4435,455.03
448,2054.47,17.8968,500.332
449,2048.69,16.8753,482.824
450,2052.26,18.776,518.971
451,2056.55,16.8507,486.381
452,2042.29,18.0017,495.101
453,2056.67,16.7603,477.022
454,2045.38,17.3111,496.714
455,2033.28,16.765,477.016
456,2042.21,17.9388,510.564
457,2057.6,17.2026,488.973
458,2028.68,16.9812,500.712
459,2045.95,16.8742,488.247
460,2056.76,18.5155,514.694
461,2036.63,16.2392,477.359
462,2055.72,17.8533,519.483
463,2060.25,16.4053,466.574
464,2047.83,17.266,499.377
465,2041.66,17.1383,486.236
466,2034.65,18.3677,515.715
467,2053.92,17.8642,503.09
468,2037.58,17.7321,494.455
469,2044.5,17.1635,477.577
470,2044.05,18.2618,485.718
471,2050.05,18.1669,493.782
472,2061.18,18.5992,517.031
473,2054.29,17.4999,495.193
474,2063.26,18.0246,521.727
475,2061.36,18.2005,501.992
476,2065.14,17.5566,485.931
477,2046.86,18.418,506.531
478,2035.58,18.378,504.981
479,2049.54,18.0117,496.79
480,2050.26,17.8644,510.84
481,2052.96,17.7226,501.956
482,2051.3,16.6408,462.832
483,2058.65,18.0173,505.611
484,2056.3,16.5219,462.8
485,2053.81,17.6386,495.987
486,2057.21,16.4919,463.372
487,2048.7,16.8718,483.154
488,2059.13,16.2842,470.597
489,2049.59,16.7816,490.687
490,2036.56,17.3272,476.249
491,2051.71,18.3476,515.564
492,2043.22,17.1311,466.464
493,2047.62,18.6537,512.633
494,2067.55,16.2093,455.87
495,2048.95,17.3149,487.817
496,2053.11,16.3295,473.492
497,2053.32,17.9216,512.233
498,2044.63,16.9237,482.635
499,2058.25,18.054,511.234
500,2042.73,16.6069,468.2
501,2058.21,18.212,513.871
502,2043.09,17.5919,487.608
503,2041.42,17.8612,495.081
504,2032.38,16.7667,482.877
505,2035.26,18.1468,513.106
506,2035.5,16.2987,473.491
507,2037.49,16.9785,499.582
508,2033.25,17.1592,479.928
509,2031.87,18.3166,514.849
510,2039.05,16.4911,470.669
511,2047.88,19.1838,539.637
512,2047.39,16.8154,508.15
513,2048.27,15.6311,434.299
514,2039.7,16.1112,476.874
515,2049.27,14.5978,398.481
516,2031.76,16.2277,462.236
517,2051.35,15.3853,413.244
518,2057.2,15.9415,-1
519,2052.74,15.4968,386.032
520,2042.02,-1,-1
521,2054.79,15.2073,439.384
522,2056.04,15.876,455.22
523,2049.8,15.1097,433.436
524,2052.08,16.0193,450.854
525,2044.01,15.8619,432.289
526,2053.12,16.7332,448.651
527,2047.19,14.6869,400.092
528,2036.7,17.766,507.889
529,2049.73,15.6852,449.489
530,2029.56,18.434,581.792
531,2063.15,16.6055,472.022
532,2037.95,17.5277,499.664
533,2050.48,15.5397,441.731
534,2037.53,17.9849,493.832
535,2039.53,17.0837,462.887
536,2045.53,18.1862,535.952
537,2034.02,17.1826,478.251
538,2065.56,18.7631,598.439
539,2056.98,16.1431,469.899
540,2072.15,18.0707,524.66
541,2060.07,16.3028,441.535
542,2030.91,17.995,530.289
543,2053.2,16.2007,437.263
544,2048.51,16.0893,466.741
545,2058.91,16.6513,467.324
546,2032.44,16.2213,470.114
547,2046.5,15.8301,460.511
548,2028.81,16.0407,443.3
549,2054.08,16.1682,450.578
550,2031.97,16.796,434.349
551,2051.39,16.1984,454.442
552,2054.17,16.7624,530.047
553,2052.14,16.3864,464.262
554,2046.59,17.4248,511.267
555,2056.72,15.445,449.955
556,2036.87,16.273,462.334
557,2050.46,16.6041,469.222
558,2055.69,16.6652,463.312
559,2057.71,16.39,458.266
560,2054.04,18.3268,556.978
561,2047.47,16.3836,464.011
562,2051.35,17.6309,550.542
563,2049.9,16.141,458.361
564,2030.94,18.1503,524.214
565,2054.39,16.1329,460.872
566,2050.52,17.899,499.865
567,2051.95,16.4294,450.907
568,2052.87,19.2965,585.07
569,2046.06,16.6421,466.134
570,2047.79,17.333,544.48
571,2061.09,15.8836,460.012
572,2055.8,17.821,524.111
573,2042.96,15.8491,454.446
574,2056.08,18.2975,569.666
575,2052.57,16.2087,445.88
576,2034.17,16.3376,475.813
577,2049.26,16.4823,482.516
578,2055.17,17.2094,509.585
579,2038.48,17.0261,493.301
580,2041.45,16.8022,469.943
581,2040.77,16.4661,468.128
582,2043.4,16.8809,451.836
583,2066.1,17.1839,471.433
584,2038.52,16.6098,478.543
585,2045.52,16.8641,483.353
586,2060.83,16.231,468.712
587,2045.94,17.2156,493.924
588,2043.33,16.6141,470.21
589,2055.55,16.6382,480.011
590,2023.92,15.7937,454.488
591,2046.47,17.2106,486.028
592,2043.79,16.6649,476.069
593,2056.62,16.4895,475.085
594,2045.55,15.9233,465.218
595,2039.7,16.2163,467.921
596,2054.27,15.9431,462.125
597,2043.66,16.0441,464.634
598,2046.74,16.2582,454.991
599,2042.57,16.3321,458.256
600,2054.59,16.6467,478.532
601,2044.57,16.5519,472.951
602,2059.81,16.4964,474.92
603,2043.31,16.941,482.291
604,2052.85,15.9881,458.03
605,2033.69,15.2495,457.401
606,2035.44,15.1704,432.983
607,2040.03,17.0936,481.73
608,2033.32,13.6912,403.987
609,2039.02,17.6937,518.939
610,2049.6,13.4385,394.29
611,2046.44,17.9187,503.845
612,2022.64,13.4933,383.693
613,2045.71,17.6554,485.549
614,2037.97,13.8295,378.74
615,2065.41,17.7075,495.036
616,2051.82,13.479,384.631
617,2052.3,18.4202,525.903
618,2034.48,13.0839,386.38
619,2039.92,17.0436,497.559
620,2050.86,13.6461,393.786
621,2052.96,17.7703,491.161
622,2041.07,14.0898,401.366
623,2058.96,17.6589,489.153
624,2038.06,13.3874,384.067
625,2045.26,14.2912,421.771
626,2040.5,13.9011,404.435
627,2053.52,13.9862,409.56
628,2045.74,13.1337,372.477
629,2035.48,14.2918,403.345
630,2043.35,14.0831,389.628
631,2039.19,14.1092,400.763
632,2040.15,13.9225,402.827
633,2023.34,13.8982,404.496
634,2045.26,13.3173,383.448
635,2039.13,13.9767,407.957
636,2034.58,13.157,376.451
637,2037.99,13.5086,390.594
638,2044.81,13.0555,371.951
639,2051.55,14.1613,412.718
640,2041.06,17.4673,509.807
641,2046.41,16.048,465.095
642,2047.88,17.662,502.074
643,2041.2,15.4039,420.605
644,2057.01,17.7021,496.906
645,2025.3,15.2912,414.646
646,2051.24,17.9799,456.059
647,2031.15,15.9707,377.823
648,2046.34,18.4777,524.796
649,2044.83,16.7161,494.888
650,2041.6,17.243,508.177
651,2053.92,16.2794,480.615
652,2052.17,16.3853,438.809
653,2035,15.6565,466.952
654,2049.21,16.6623,452.044
655,2041.21,15.06,440.924
656,2058.18,18.1183,583.003
657,2026.84,18.2902,532.031
658,2038.47,16.9958,511.091
659,2045.61,16.4222,496.175
660,2040.01,17.3055,505.516
661,2048.35,17.8676,520.785
662,2056.21,17.4728,496.78
663,2042.56,18.1122,513.188
664,2040.86,17.7238,515.337
665,2040.29,17.089,504.011
666,2043.14,17.4487,513.128
667,2055.06,17.4176,526.314
668,2050.2,17.4161,497.828
669,2031.4,16.2116,491.738
670,2045.99,17.8648,498.225
671,2041.56,16.78,476.918
672,2044.62,16.1907,470.793
673,2043.03,16.6884,479.553
674,2045.31,16.7298,475.543
675,2042.17,15.4993,453.932
676,2044.81,16.6422,456.993
677,2024.2,16.7318,463.298
678,2038.78,16.3484,421.501
679,2060.21,15.3579,425.606
680,2061.05,17.3774,548.124
681,2047.18,16.8393,487.386
682,2051.38,16.3145,475.004
683,2060.42,15.8604,466.151
684,2061.89,15.8793,450.983
685,2046.03,16.6551,477.143
686,2029.97,16.115,461.454
687,2043.13,16.4158,480.951
688,2047.12,15.8593,475.024
689,2044.87,18.0595,512.063
690,2043.05,15.3857,447.446
691,2042.87,17.9167,509.771
692,2066.43,15.8351,450.54
693,2052.71,18.2219,514.738
694,2051.49,15.8892,427.53
695,2052.75,17.5019,497.874
696,2036.53,16.3249,467.454
697,2043.24,17.7482,541.096
698,2051.93,16.314,472.151
699,2038.76,16.9149,500.486
700,2051.63,16.6955,474.175
701,2040.56,18.1693,511.754
702,2056.48,16.1629,450.708
703,2046.71,17.2933,518.944
704,2055.58,15.6849,445.091
705,2039.48,18.7381,531.385
706,2045.59,15.2383,437.667
707,2025.97,17.1059,506.806
708,2046.58,15.4711,427.671
709,2042.74,18.3853,504.144
710,2047.57,14.7393,415.618
711,2049.49,17.2473,484.805
712,2053.08,15.4866,445.823
713,2034.9,18.5195,531.331
714,2047.59,14.3172,422.019
715,2040.09,16.8205,495.14
716,2044.08,15.4385,440.085
717,2061.07,17.962,524.095
718,2043.7,13.5801,396.457
719,2061.58,18.4637,537.571
720,2057.79,16.484,478.674
721,2054.51,17.3424,513.437
722,2037.14,16.3264,470.608
723,2042.83,18.8457,540.251
724,2035.81,15.3732,436.63
725,2046.52,18.2037,521.122
726,2036.76,15.9701,458.222
727,2041.69,18.0517,512.703
728,2054.63,17.3799,538.338
729,2055.28,18.5625,532.547
730,2037,16.7666,505.476
731,2038.85,18.7,533.886
732,2037.42,15.9399,470.297
733,2041.26,17.1929,501.348
734,2039.38,17.0606,498.302
735,2046.57,18.3384,523.143
736,2033.47,12.8,387.608
737,2052.72,15.7695,463.583
738,2053.74,13.0333,388.115
739,2048.78,16.44,480.019
740,2055.95,13.0182,364.72
741,2043.69,15.4067,447.279
742,2037.44,13.6235,379.413
743,2047.77,15.5951,453.546
744,2054.81,13.0825,377.76
745,2063.52,15.9192,441.526
746,2054.93,13.4875,389.791
747,2040.38,15.8289,462.805
748,2055.03,12.2408,348.457
749,2050.42,15.6089,449.035
750,2048.84,13.2673,378.78
751,2070.04,15.4755,455.982
752,2050.38,17.6744,512.084
753,2046.71,14.9493,432.161
754,2038.06,16.2961,478.08
755,2046.53,14.6328,426.941
756,2047.9,16.6794,482.935
757,2044.87,14.222,412.34
758,2044.83,16.6365,470.647
759,2040.56,14.0221,404.339
760,2031.96,17.0254,498.688
761,2047.96,14.8329,429.465
762,2050.49,17.172,500.462
763,2043.78,14.6171,426.819
764,2044.48,16.3751,481.889
765,2037.31,14.9087,431.411
766,2038.21,16.5238,484.872
767,2042.66,14.2992,425.861
768,2047.88,15.3461,447.547
769,2035.24,19.3936,550.23
770,2029.63,14.9797,412.207
771,2040.12,19.3487,543.154
772,2028.03,15.5346,411.87
773,2043.48,18.914,523.437
774,2040.21,13.9449,336.481
775,2037.98,18.1743,452.082
776,2039.94,15.6335,447.438
777,2048.19,18.4306,531.851
778,2046.04,16.0608,471.494
779,2049.17,18.5086,536.012
780,2043.1,14.4407,419.094
781,2045.02,19.7728,554.001
782,2058.48,15.4415,419.106
783,2046.19,18.4234,503.928
784,2062.06,16.9258,470.144
785,2026.39,16.7679,485.302
786,2037.44,17.316,491.773
787,2032.51,17.3157,492.083
788,2041.01,15.7995,442.454
789,2036.28,16.7463,460.088
790,2061.76,16.3456,467.322
791,2052.9,16.8531,470.907
792,2058.3,15.5542,468.822
793,2049.79,17.4201,494.879
794,2034.04,16.3384,479.828
795,2043.47,17.0407,498.704
796,2048.09,16.433,465.324
797,2054.88,16.4036,463.901
798,2043.71,16.5984,463.099
799,2032.04,17.6042,490.193
800,2052.28,18.3991,512.458
801,2054.75,15.4449,454.097
802,2031.21,18.2397,513.398
803,2042.52,15.9917,461.589
804,2045.7,17.9652,494.155
805,2045.84,16.3269,468.011
806,2045.11,17.5418,464.848
807,2038.59,15.8921,444.655
808,2049.01,18.5553,509.964
809,2050.06,15.9141,464.56
810,2053.29,17.5452,503.182
811,2053.1,15.7814,463.684
812,2063.65,18.2753,500.748
813,2038.47,16.0465,455.129
814,2052.44,17.1945,485.852
815,2052.82,15.7277,453.988
816,2051.2,18.1094,497.61
817,2037.93,16.1028,463.561
818,2034.77,18.1803,503.457
819,2048.74,15.5772,455.661
820,2050.03,18.2068,489.886
821,2042.55,15.9499,454.172
822,2035.58,18.1413,474.105
823,2041.63,15.6337,441.514
824,2043.58,18.7749,512.131
825,2037.74,16.3593,471.753
826,2057.59,19.0767,512.884
827,2042.84,15.6539,455.97
828,2049.16,18.6351,507.447
829,2043.6,16.3388,469.251
830,2039.29,18.2712,505.899
831,2036.56,15.961,457.449
832,2044.67,16.3087,455.901
833,2028.38,17.4141,495.293
834,2068.21,15.8922,453.357
835,2038.21,17.3129,506.848
836,2053.55,16.1993,463.169
837,2043.93,17.6707,498.654
838,2059.51,15.3034,411.792
839,2040.14,16.8458,482.503
840,2053.72,15.7423,454.791
841,2026.18,16.906,494.796
842,2061.83,16.2297,470.653
843,2047.33,17.4171,502.035
844,2043.93,16.0664,460.337
845,2038.68,16.8409,485.503
846,2052.05,15.6468,452.332
847,2044.4,17.2319,496.296
848,2037.83,17.9574,518.811
849,2047.59,18.3514,520.211
850,2048.12,17.6584,512.987
851,2036.53,17.5796,510.863
852,2045.37,16.0509,484.014
853,2035.1,18.4127,516.247
854,2028.8,17.9889,511.523
855,2049.04,17.6999,508.987
856,2041.08,16.9663,511.474
857,2043.4,18.4355,523.099
858,2051.01,18.1887,521.852
859,2038.98,17.7665,515.866
860,2049.25,17.1539,489.77
861,2053.84,18.274,514.028
862,2037.38,17.7808,500.357
863,2052.41,-1,-1
864,2041.1,18.2275,520.775
865,2040.57,15.6714,454.741
866,2039.77,18.663,531.039
867,2043.07,15.0119,443.706
868,2037.87,18.9686,528.765
869,2045.87,14.2809,420.473
870,2045.65,18.6205,526.694
871,2037.39,15.4091,442.699
872,2045.75,18.9712,535.328
873,2046.18,14.57,440.408
874,2067.71,18.3487,526.93
875,2044.05,15.325,447.335
876,2028.43,18.0855,512.023
