TABLE CRVTime
#1032 channels, sigma: 1.0, limitlow: -3.0, limithigh: 3.0
#channel,timeOffset
164,0.363
165,0.783
166,0.363
167,0.783
168,0.363
169,0.783
170,0.363
171,0.783
172,0.363
173,0.783
174,0.363
175,0.783
176,0.363
177,0.783
178,0.363
179,0.783
180,0.363
181,0.783
182,0.363
183,0.783
184,0.363
185,0.783
186,0.363
187,0.783
188,0.363
189,0.783
190,0.363
191,0.783
192,0.363
193,0.783
194,0.363
195,0.783
196,0.363
197,0.783
198,0.363
199,0.783
200,0.363
201,0.783
202,0.363
203,0.783
204,0.363
205,0.783
206,0.363
207,0.783
208,0.363
209,0.783
210,0.363
211,0.783
212,0.363
213,0.783
214,0.363
215,0.783
216,0.363
217,0.783
218,0.363
219,0.783
220,0.363
221,0.783
222,0.363
223,0.783
224,0.363
225,0.783
226,0.363
227,0.783
228,0.363
229,0.783
230,0.363
231,0.783
232,0.363
233,0.783
234,0.363
235,0.783
236,0.363
237,0.783
238,0.363
239,0.783
240,0.363
241,0.783
242,0.363
243,0.783
244,0.363
245,0.783
246,0.363
247,0.783
248,0.363
249,0.783
250,0.363
251,0.783
252,0.363
253,0.783
254,0.363
255,0.783
256,-0.914
257,-1.595
258,-0.914
259,-1.595
260,-0.914
261,-1.595
262,-0.914
263,-1.595
264,-0.914
265,-1.595
266,-0.914
267,-1.595
268,-0.914
269,-1.595
270,-0.914
271,-1.595
272,-0.914
273,-1.595
274,-0.914
275,-1.595
276,-0.914
277,-1.595
278,-0.914
279,-1.595
280,-0.914
281,-1.595
282,-0.914
283,-1.595
284,-0.914
285,-1.595
286,-0.914
287,-1.595
288,-0.914
289,-1.595
290,-0.914
291,-1.595
292,-0.914
293,-1.595
294,-0.914
295,-1.595
296,-0.914
297,-1.595
298,-0.914
299,-1.595
300,-0.914
301,-1.595
302,-0.914
303,-1.595
304,-0.914
305,-1.595
306,-0.914
307,-1.595
308,-0.914
309,-1.595
310,-0.914
311,-1.595
312,-0.914
313,-1.595
314,-0.914
315,-1.595
316,-0.914
317,-1.595
318,-0.914
319,-1.595
320,-0.914
321,-1.595
322,-0.914
323,-1.595
324,-0.914
325,-1.595
326,-0.914
327,-1.595
328,-0.914
329,-1.595
330,-0.914
331,-1.595
332,-0.914
333,-1.595
334,-0.914
335,-1.595
336,-0.914
337,-1.595
338,-0.914
339,-1.595
340,-0.914
341,-1.595
342,-0.914
343,-1.595
344,-0.914
345,-1.595
346,-0.914
347,-1.595
348,-0.914
349,-1.595
350,-0.914
351,-1.595
352,-0.914
353,-1.595
354,-0.914
355,-1.595
356,-0.914
357,-1.595
358,-0.914
359,-1.595
360,-0.914
361,-1.595
362,-0.914
363,-1.595
364,-0.914
365,-1.595
366,-0.914
367,-1.595
368,-0.914
369,-1.595
370,-0.914
371,-1.595
372,-0.914
373,-1.595
374,-0.914
375,-1.595
376,-0.914
377,-1.595
378,-0.914
379,-1.595
380,-0.914
381,-1.595
382,-0.914
383,-1.595
384,-0.273
385,-0.253
386,-0.273
387,-0.253
388,-0.273
389,-0.253
390,-0.273
391,-0.253
392,-0.273
393,-0.253
394,-0.273
395,-0.253
396,-0.273
397,-0.253
398,-0.273
399,-0.253
400,-0.273
401,-0.253
402,-0.273
403,-0.253
404,-0.273
405,-0.253
406,-0.273
407,-0.253
408,-0.273
409,-0.253
410,-0.273
411,-0.253
412,-0.273
413,-0.253
414,-0.273
415,-0.253
416,-0.273
417,-0.253
418,-0.273
419,-0.253
420,-0.273
421,-0.253
422,-0.273
423,-0.253
424,-0.273
425,-0.253
426,-0.273
427,-0.253
428,-0.273
429,-0.253
430,-0.273
431,-0.253
432,-0.273
433,-0.253
434,-0.273
435,-0.253
436,-0.273
437,-0.253
438,-0.273
439,-0.253
440,-0.273
441,-0.253
442,-0.273
443,-0.253
444,-0.273
445,-0.253
446,-0.273
447,-0.253
448,-0.273
449,-0.253
450,-0.273
451,-0.253
452,-0.273
453,-0.253
454,-0.273
455,-0.253
456,-0.273
457,-0.253
458,-0.273
459,-0.253
460,-0.273
461,-0.253
462,-0.273
463,-0.253
464,-0.273
465,-0.253
466,-0.273
467,-0.253
468,-0.273
469,-0.253
470,-0.273
471,-0.253
472,-0.273
473,-0.253
474,-0.273
475,-0.253
476,-0.273
477,-0.253
478,-0.273
479,-0.253
480,-0.273
481,-0.253
482,-0.273
483,-0.253
484,-0.273
485,-0.253
486,-0.273
487,-0.253
488,-0.273
489,-0.253
490,-0.273
491,-0.253
492,-0.273
493,-0.253
494,-0.273
495,-0.253
496,-0.273
497,-0.253
498,-0.273
499,-0.253
500,-0.273
501,-0.253
502,-0.273
503,-0.253
504,-0.273
505,-0.253
506,-0.273
507,-0.253
508,-0.273
509,-0.253
510,-0.273
511,-0.253
512,0.427
513,-1.679
514,0.427
515,-1.679
516,0.427
517,-1.679
518,0.427
519,-1.679
520,0.427
521,-1.679
522,0.427
523,-1.679
524,0.427
525,-1.679
526,0.427
527,-1.679
528,0.427
529,-1.679
530,0.427
531,-1.679
532,0.427
533,-1.679
534,0.427
535,-1.679
536,0.427
537,-1.679
538,0.427
539,-1.679
540,0.427
541,-1.679
542,0.427
543,-1.679
544,0.427
545,-1.679
546,0.427
547,-1.679
548,0.427
549,-1.679
550,0.427
551,-1.679
552,0.427
553,-1.679
554,0.427
555,-1.679
556,0.427
557,-1.679
558,0.427
559,-1.679
560,0.427
561,-1.679
562,0.427
563,-1.679
564,0.427
565,-1.679
566,0.427
567,-1.679
568,0.427
569,-1.679
570,0.427
571,-1.679
572,0.427
573,-1.679
574,0.427
575,-1.679
576,0.427
577,-1.679
578,0.427
579,-1.679
580,0.427
581,-1.679
582,0.427
583,-1.679
584,0.427
585,-1.679
586,0.427
587,-1.679
588,0.427
589,-1.679
590,0.427
591,-1.679
592,0.427
593,-1.679
594,0.427
595,-1.679
596,0.427
597,-1.679
598,0.427
599,-1.679
600,0.427
601,-1.679
602,0.427
603,-1.679
604,0.427
605,-1.679
606,0.427
607,-1.679
608,0.427
609,-1.679
610,0.427
611,-1.679
612,0.427
613,-1.679
614,0.427
615,-1.679
616,0.427
617,-1.679
618,0.427
619,-1.679
620,0.427
621,-1.679
622,0.427
623,-1.679
624,0.427
625,-1.679
626,0.427
627,-1.679
628,0.427
629,-1.679
630,0.427
631,-1.679
632,0.427
633,-1.679
634,0.427
635,-1.679
636,0.427
637,-1.679
638,0.427
639,-1.679
640,-0.983
641,0.061
642,-0.983
643,0.061
644,-0.983
645,0.061
646,-0.983
647,0.061
648,-0.983
649,0.061
650,-0.983
651,0.061
652,-0.983
653,0.061
654,-0.983
655,0.061
656,-0.983
657,0.061
658,-0.983
659,0.061
660,-0.983
661,0.061
662,-0.983
663,0.061
664,-0.983
665,0.061
666,-0.983
667,0.061
668,-0.983
669,0.061
670,-0.983
671,0.061
672,-0.983
673,0.061
674,-0.983
675,0.061
676,-0.983
677,0.061
678,-0.983
679,0.061
680,-0.983
681,0.061
682,-0.983
683,0.061
684,-0.983
685,0.061
686,-0.983
687,0.061
688,-0.983
689,0.061
690,-0.983
691,0.061
692,-0.983
693,0.061
694,-0.983
695,0.061
696,-0.983
697,0.061
698,-0.983
699,0.061
700,-0.983
701,0.061
702,-0.983
703,0.061
704,-0.983
705,0.061
706,-0.983
707,0.061
708,-0.983
709,0.061
710,-0.983
711,0.061
712,-0.983
713,0.061
714,-0.983
715,0.061
716,-0.983
717,0.061
718,-0.983
719,0.061
720,-0.983
721,0.061
722,-0.983
723,0.061
724,-0.983
725,0.061
726,-0.983
727,0.061
728,-0.983
729,0.061
730,-0.983
731,0.061
732,-0.983
733,0.061
734,-0.983
735,0.061
736,-0.983
737,0.061
738,-0.983
739,0.061
740,-0.983
741,0.061
742,-0.983
743,0.061
744,-0.983
745,0.061
746,-0.983
747,0.061
748,-0.983
749,0.061
750,-0.983
751,0.061
752,-0.983
753,0.061
754,-0.983
755,0.061
756,-0.983
757,0.061
758,-0.983
759,0.061
760,-0.983
761,0.061
762,-0.983
763,0.061
764,-0.983
765,0.061
766,-0.983
767,0.061
768,-1.909
769,-1.724
770,-1.909
771,-1.724
772,-1.909
773,-1.724
774,-1.909
775,-1.724
776,-1.909
777,-1.724
778,-1.909
779,-1.724
780,-1.909
781,-1.724
782,-1.909
783,-1.724
784,-1.909
785,-1.724
786,-1.909
787,-1.724
788,-1.909
789,-1.724
790,-1.909
791,-1.724
792,-1.909
793,-1.724
794,-1.909
795,-1.724
796,-1.909
797,-1.724
798,-1.909
799,-1.724
800,-1.909
801,-1.724
802,-1.909
803,-1.724
804,-1.909
805,-1.724
806,-1.909
807,-1.724
808,-1.909
809,-1.724
810,-1.909
811,-1.724
812,-1.909
813,-1.724
814,-1.909
815,-1.724
816,-1.909
817,-1.724
818,-1.909
819,-1.724
820,-1.909
821,-1.724
822,-1.909
823,-1.724
824,-1.909
825,-1.724
826,-1.909
827,-1.724
828,-1.909
829,-1.724
830,-1.909
831,-1.724
832,-1.909
833,-1.724
834,-1.909
835,-1.724
836,-1.909
837,-1.724
838,-1.909
839,-1.724
840,-1.909
841,-1.724
842,-1.909
843,-1.724
844,-1.909
845,-1.724
846,-1.909
847,-1.724
848,-1.909
849,-1.724
850,-1.909
851,-1.724
852,-1.909
853,-1.724
854,-1.909
855,-1.724
856,-1.909
857,-1.724
858,-1.909
859,-1.724
860,-1.909
861,-1.724
862,-1.909
863,-1.724
864,-1.909
865,-1.724
866,-1.909
867,-1.724
868,-1.909
869,-1.724
870,-1.909
871,-1.724
872,-1.909
873,-1.724
874,-1.909
875,-1.724
876,-1.909
877,-1.724
878,-1.909
879,-1.724
880,-1.909
881,-1.724
882,-1.909
883,-1.724
884,-1.909
885,-1.724
886,-1.909
887,-1.724
888,-1.909
889,-1.724
890,-1.909
891,-1.724
892,-1.909
893,-1.724
894,-1.909
895,-1.724
896,-1.001
897,1.034
898,-1.001
899,1.034
900,-1.001
901,1.034
902,-1.001
903,1.034
904,-1.001
905,1.034
906,-1.001
907,1.034
908,-1.001
909,1.034
910,-1.001
911,1.034
912,-1.001
913,1.034
914,-1.001
915,1.034
916,-1.001
917,1.034
918,-1.001
919,1.034
920,-1.001
921,1.034
922,-1.001
923,1.034
924,-1.001
925,1.034
926,-1.001
927,1.034
928,-1.001
929,1.034
930,-1.001
931,1.034
932,-1.001
933,1.034
934,-1.001
935,1.034
936,-1.001
937,1.034
938,-1.001
939,1.034
940,-1.001
941,1.034
942,-1.001
943,1.034
944,-1.001
945,1.034
946,-1.001
947,1.034
948,-1.001
949,1.034
950,-1.001
951,1.034
952,-1.001
953,1.034
954,-1.001
955,1.034
956,-1.001
957,1.034
958,-1.001
959,1.034
960,-1.001
961,1.034
962,-1.001
963,1.034
964,-1.001
965,1.034
966,-1.001
967,1.034
968,-1.001
969,1.034
970,-1.001
971,1.034
972,-1.001
973,1.034
974,-1.001
975,1.034
976,-1.001
977,1.034
978,-1.001
979,1.034
980,-1.001
981,1.034
982,-1.001
983,1.034
984,-1.001
985,1.034
986,-1.001
987,1.034
988,-1.001
989,1.034
990,-1.001
991,1.034
992,-1.001
993,1.034
994,-1.001
995,1.034
996,-1.001
997,1.034
998,-1.001
999,1.034
1000,-1.001
1001,1.034
1002,-1.001
1003,1.034
1004,-1.001
1005,1.034
1006,-1.001
1007,1.034
1008,-1.001
1009,1.034
1010,-1.001
1011,1.034
1012,-1.001
1013,1.034
1014,-1.001
1015,1.034
1016,-1.001
1017,1.034
1018,-1.001
1019,1.034
1020,-1.001
1021,1.034
1022,-1.001
1023,1.034
1024,0.000
1025,0.000
1026,0.000
1027,0.000
1028,0.000
1029,0.000
1030,0.000
1031,0.000
TABLE CRVSiPM
#channel,pedestal,calibPulseHeight,calibPulseArea
0,100.0,11.4,394.6
1,100.0,11.4,394.6
2,100.0,11.4,394.6
3,100.0,11.4,394.6
4,100.0,11.4,394.6
5,100.0,11.4,394.6
6,100.0,11.4,394.6
7,100.0,11.4,394.6
8,100.0,11.4,394.6
9,100.0,11.4,394.6
10,100.0,11.4,394.6
11,100.0,11.4,394.6
12,100.0,11.4,394.6
13,100.0,11.4,394.6
14,100.0,11.4,394.6
15,100.0,11.4,394.6
16,100.0,11.4,394.6
17,100.0,11.4,394.6
18,100.0,11.4,394.6
19,100.0,11.4,394.6
20,100.0,11.4,394.6
21,100.0,11.4,394.6
22,100.0,11.4,394.6
23,100.0,11.4,394.6
24,100.0,11.4,394.6
25,100.0,11.4,394.6
26,100.0,11.4,394.6
27,100.0,11.4,394.6
28,100.0,11.4,394.6
29,100.0,11.4,394.6
30,100.0,11.4,394.6
31,100.0,11.4,394.6
32,100.0,11.4,394.6
33,100.0,11.4,394.6
34,100.0,11.4,394.6
35,100.0,11.4,394.6
36,100.0,11.4,394.6
37,100.0,11.4,394.6
38,100.0,11.4,394.6
39,100.0,11.4,394.6
40,100.0,11.4,394.6
41,100.0,11.4,394.6
42,100.0,11.4,394.6
43,100.0,11.4,394.6
44,100.0,11.4,394.6
45,100.0,11.4,394.6
46,100.0,11.4,394.6
47,100.0,11.4,394.6
48,100.0,11.4,394.6
49,100.0,11.4,394.6
50,100.0,11.4,394.6
51,100.0,11.4,394.6
52,100.0,11.4,394.6
53,100.0,11.4,394.6
54,100.0,11.4,394.6
55,100.0,11.4,394.6
56,100.0,11.4,394.6
57,100.0,11.4,394.6
58,100.0,11.4,394.6
59,100.0,11.4,394.6
60,100.0,11.4,394.6
61,100.0,11.4,394.6
62,100.0,11.4,394.6
63,100.0,11.4,394.6
64,100.0,11.4,394.6
65,100.0,11.4,394.6
66,100.0,11.4,394.6
67,100.0,11.4,394.6
68,100.0,11.4,394.6
69,100.0,11.4,394.6
70,100.0,11.4,394.6
71,100.0,11.4,394.6
72,100.0,11.4,394.6
73,100.0,11.4,394.6
74,100.0,11.4,394.6
75,100.0,11.4,394.6
76,100.0,11.4,394.6
77,100.0,11.4,394.6
78,100.0,11.4,394.6
79,100.0,11.4,394.6
80,100.0,11.4,394.6
81,100.0,11.4,394.6
82,100.0,11.4,394.6
83,100.0,11.4,394.6
84,100.0,11.4,394.6
85,100.0,11.4,394.6
86,100.0,11.4,394.6
87,100.0,11.4,394.6
88,100.0,11.4,394.6
89,100.0,11.4,394.6
90,100.0,11.4,394.6
91,100.0,11.4,394.6
92,100.0,11.4,394.6
93,100.0,11.4,394.6
94,100.0,11.4,394.6
95,100.0,11.4,394.6
96,100.0,11.4,394.6
97,100.0,11.4,394.6
98,100.0,11.4,394.6
99,100.0,11.4,394.6
100,100.0,11.4,394.6
101,100.0,11.4,394.6
102,100.0,11.4,394.6
103,100.0,11.4,394.6
104,100.0,11.4,394.6
105,100.0,11.4,394.6
106,100.0,11.4,394.6
107,100.0,11.4,394.6
108,100.0,11.4,394.6
109,100.0,11.4,394.6
110,100.0,11.4,394.6
111,100.0,11.4,394.6
112,100.0,11.4,394.6
113,100.0,11.4,394.6
114,100.0,11.4,394.6
115,100.0,11.4,394.6
116,100.0,11.4,394.6
117,100.0,11.4,394.6
118,100.0,11.4,394.6
119,100.0,11.4,394.6
120,100.0,11.4,394.6
121,100.0,11.4,394.6
122,100.0,11.4,394.6
123,100.0,11.4,394.6
124,100.0,11.4,394.6
125,100.0,11.4,394.6
126,100.0,11.4,394.6
127,100.0,11.4,394.6
128,100.0,11.4,394.6
129,100.0,11.4,394.6
130,100.0,11.4,394.6
131,100.0,11.4,394.6
132,100.0,11.4,394.6
133,100.0,11.4,394.6
134,100.0,11.4,394.6
135,100.0,11.4,394.6
136,100.0,11.4,394.6
137,100.0,11.4,394.6
138,100.0,11.4,394.6
139,100.0,11.4,394.6
140,100.0,11.4,394.6
141,100.0,11.4,394.6
142,100.0,11.4,394.6
143,100.0,11.4,394.6
144,100.0,11.4,394.6
145,100.0,11.4,394.6
146,100.0,11.4,394.6
147,100.0,11.4,394.6
148,100.0,11.4,394.6
149,100.0,11.4,394.6
150,100.0,11.4,394.6
151,100.0,11.4,394.6
152,100.0,11.4,394.6
153,100.0,11.4,394.6
154,100.0,11.4,394.6
155,100.0,11.4,394.6
156,100.0,11.4,394.6
157,100.0,11.4,394.6
158,100.0,11.4,394.6
159,100.0,11.4,394.6
160,100.0,11.4,394.6
161,100.0,11.4,394.6
162,100.0,11.4,394.6
163,100.0,11.4,394.6
164,100.0,11.4,394.6
165,100.0,11.4,394.6
166,100.0,11.4,394.6
167,100.0,11.4,394.6
168,100.0,11.4,394.6
169,100.0,11.4,394.6
170,100.0,11.4,394.6
171,100.0,11.4,394.6
172,100.0,11.4,394.6
173,100.0,11.4,394.6
174,100.0,11.4,394.6
175,100.0,11.4,394.6
176,100.0,11.4,394.6
177,100.0,11.4,394.6
178,100.0,11.4,394.6
179,100.0,11.4,394.6
180,100.0,11.4,394.6
181,100.0,11.4,394.6
182,100.0,11.4,394.6
183,100.0,11.4,394.6
184,100.0,11.4,394.6
185,100.0,11.4,394.6
186,100.0,11.4,394.6
187,100.0,11.4,394.6
188,100.0,11.4,394.6
189,100.0,11.4,394.6
190,100.0,11.4,394.6
191,100.0,11.4,394.6
192,100.0,11.4,394.6
193,100.0,11.4,394.6
194,100.0,11.4,394.6
195,100.0,11.4,394.6
196,100.0,11.4,394.6
197,100.0,11.4,394.6
198,100.0,11.4,394.6
199,100.0,11.4,394.6
200,100.0,11.4,394.6
201,100.0,11.4,394.6
202,100.0,11.4,394.6
203,100.0,11.4,394.6
204,100.0,11.4,394.6
205,100.0,11.4,394.6
206,100.0,11.4,394.6
207,100.0,11.4,394.6
208,100.0,11.4,394.6
209,100.0,11.4,394.6
210,100.0,11.4,394.6
211,100.0,11.4,394.6
212,100.0,11.4,394.6
213,100.0,11.4,394.6
214,100.0,11.4,394.6
215,100.0,11.4,394.6
216,100.0,11.4,394.6
217,100.0,11.4,394.6
218,100.0,11.4,394.6
219,100.0,11.4,394.6
220,100.0,11.4,394.6
221,100.0,11.4,394.6
222,100.0,11.4,394.6
223,100.0,11.4,394.6
224,100.0,11.4,394.6
225,100.0,11.4,394.6
226,100.0,11.4,394.6
227,100.0,11.4,394.6
228,100.0,11.4,394.6
229,100.0,11.4,394.6
230,100.0,11.4,394.6
231,100.0,11.4,394.6
232,100.0,11.4,394.6
233,100.0,11.4,394.6
234,100.0,11.4,394.6
235,100.0,11.4,394.6
236,100.0,11.4,394.6
237,100.0,11.4,394.6
238,100.0,11.4,394.6
239,100.0,11.4,394.6
240,100.0,11.4,394.6
241,100.0,11.4,394.6
242,100.0,11.4,394.6
243,100.0,11.4,394.6
244,100.0,11.4,394.6
245,100.0,11.4,394.6
246,100.0,11.4,394.6
247,100.0,11.4,394.6
248,100.0,11.4,394.6
249,100.0,11.4,394.6
250,100.0,11.4,394.6
251,100.0,11.4,394.6
252,100.0,11.4,394.6
253,100.0,11.4,394.6
254,100.0,11.4,394.6
255,100.0,11.4,394.6
256,100.0,11.4,394.6
257,100.0,11.4,394.6
258,100.0,11.4,394.6
259,100.0,11.4,394.6
260,100.0,11.4,394.6
261,100.0,11.4,394.6
262,100.0,11.4,394.6
263,100.0,11.4,394.6
264,100.0,11.4,394.6
265,100.0,11.4,394.6
266,100.0,11.4,394.6
267,100.0,11.4,394.6
268,100.0,11.4,394.6
269,100.0,11.4,394.6
270,100.0,11.4,394.6
271,100.0,11.4,394.6
272,100.0,11.4,394.6
273,100.0,11.4,394.6
274,100.0,11.4,394.6
275,100.0,11.4,394.6
276,100.0,11.4,394.6
277,100.0,11.4,394.6
278,100.0,11.4,394.6
279,100.0,11.4,394.6
280,100.0,11.4,394.6
281,100.0,11.4,394.6
282,100.0,11.4,394.6
283,100.0,11.4,394.6
284,100.0,11.4,394.6
285,100.0,11.4,394.6
286,100.0,11.4,394.6
287,100.0,11.4,394.6
288,100.0,11.4,394.6
289,100.0,11.4,394.6
290,100.0,11.4,394.6
291,100.0,11.4,394.6
292,100.0,11.4,394.6
293,100.0,11.4,394.6
294,100.0,11.4,394.6
295,100.0,11.4,394.6
296,100.0,11.4,394.6
297,100.0,11.4,394.6
298,100.0,11.4,394.6
299,100.0,11.4,394.6
300,100.0,11.4,394.6
301,100.0,11.4,394.6
302,100.0,11.4,394.6
303,100.0,11.4,394.6
304,100.0,11.4,394.6
305,100.0,11.4,394.6
306,100.0,11.4,394.6
307,100.0,11.4,394.6
308,100.0,11.4,394.6
309,100.0,11.4,394.6
310,100.0,11.4,394.6
311,100.0,11.4,394.6
312,100.0,11.4,394.6
313,100.0,11.4,394.6
314,100.0,11.4,394.6
315,100.0,11.4,394.6
316,100.0,11.4,394.6
317,100.0,11.4,394.6
318,100.0,11.4,394.6
319,100.0,11.4,394.6
320,100.0,11.4,394.6
321,100.0,11.4,394.6
322,100.0,11.4,394.6
323,100.0,11.4,394.6
324,100.0,11.4,394.6
325,100.0,11.4,394.6
326,100.0,11.4,394.6
327,100.0,11.4,394.6
328,100.0,11.4,394.6
329,100.0,11.4,394.6
330,100.0,11.4,394.6
331,100.0,11.4,394.6
332,100.0,11.4,394.6
333,100.0,11.4,394.6
334,100.0,11.4,394.6
335,100.0,11.4,394.6
336,100.0,11.4,394.6
337,100.0,11.4,394.6
338,100.0,11.4,394.6
339,100.0,11.4,394.6
340,100.0,11.4,394.6
341,100.0,11.4,394.6
342,100.0,11.4,394.6
343,100.0,11.4,394.6
344,100.0,11.4,394.6
345,100.0,11.4,394.6
346,100.0,11.4,394.6
347,100.0,11.4,394.6
348,100.0,11.4,394.6
349,100.0,11.4,394.6
350,100.0,11.4,394.6
351,100.0,11.4,394.6
352,100.0,11.4,394.6
353,100.0,11.4,394.6
354,100.0,11.4,394.6
355,100.0,11.4,394.6
356,100.0,11.4,394.6
357,100.0,11.4,394.6
358,100.0,11.4,394.6
359,100.0,11.4,394.6
360,100.0,11.4,394.6
361,100.0,11.4,394.6
362,100.0,11.4,394.6
363,100.0,11.4,394.6
364,100.0,11.4,394.6
365,100.0,11.4,394.6
366,100.0,11.4,394.6
367,100.0,11.4,394.6
368,100.0,11.4,394.6
369,100.0,11.4,394.6
370,100.0,11.4,394.6
371,100.0,11.4,394.6
372,100.0,11.4,394.6
373,100.0,11.4,394.6
374,100.0,11.4,394.6
375,100.0,11.4,394.6
376,100.0,11.4,394.6
377,100.0,11.4,394.6
378,100.0,11.4,394.6
379,100.0,11.4,394.6
380,100.0,11.4,394.6
381,100.0,11.4,394.6
382,100.0,11.4,394.6
383,100.0,11.4,394.6
384,100.0,11.4,394.6
385,100.0,11.4,394.6
386,100.0,11.4,394.6
387,100.0,11.4,394.6
388,100.0,11.4,394.6
389,100.0,11.4,394.6
390,100.0,11.4,394.6
391,100.0,11.4,394.6
392,100.0,11.4,394.6
393,100.0,11.4,394.6
394,100.0,11.4,394.6
395,100.0,11.4,394.6
396,100.0,11.4,394.6
397,100.0,11.4,394.6
398,100.0,11.4,394.6
399,100.0,11.4,394.6
400,100.0,11.4,394.6
401,100.0,11.4,394.6
402,100.0,11.4,394.6
403,100.0,11.4,394.6
404,100.0,11.4,394.6
405,100.0,11.4,394.6
406,100.0,11.4,394.6
407,100.0,11.4,394.6
408,100.0,11.4,394.6
409,100.0,11.4,394.6
410,100.0,11.4,394.6
411,100.0,11.4,394.6
412,100.0,11.4,394.6
413,100.0,11.4,394.6
414,100.0,11.4,394.6
415,100.0,11.4,394.6
416,100.0,11.4,394.6
417,100.0,11.4,394.6
418,100.0,11.4,394.6
419,100.0,11.4,394.6
420,100.0,11.4,394.6
421,100.0,11.4,394.6
422,100.0,11.4,394.6
423,100.0,11.4,394.6
424,100.0,11.4,394.6
425,100.0,11.4,394.6
426,100.0,11.4,394.6
427,100.0,11.4,394.6
428,100.0,11.4,394.6
429,100.0,11.4,394.6
430,100.0,11.4,394.6
431,100.0,11.4,394.6
432,100.0,11.4,394.6
433,100.0,11.4,394.6
434,100.0,11.4,394.6
435,100.0,11.4,394.6
436,100.0,11.4,394.6
437,100.0,11.4,394.6
438,100.0,11.4,394.6
439,100.0,11.4,394.6
440,100.0,11.4,394.6
441,100.0,11.4,394.6
442,100.0,11.4,394.6
443,100.0,11.4,394.6
444,100.0,11.4,394.6
445,100.0,11.4,394.6
446,100.0,11.4,394.6
447,100.0,11.4,394.6
448,100.0,11.4,394.6
449,100.0,11.4,394.6
450,100.0,11.4,394.6
451,100.0,11.4,394.6
452,100.0,11.4,394.6
453,100.0,11.4,394.6
454,100.0,11.4,394.6
455,100.0,11.4,394.6
456,100.0,11.4,394.6
457,100.0,11.4,394.6
458,100.0,11.4,394.6
459,100.0,11.4,394.6
460,100.0,11.4,394.6
461,100.0,11.4,394.6
462,100.0,11.4,394.6
463,100.0,11.4,394.6
464,100.0,11.4,394.6
465,100.0,11.4,394.6
466,100.0,11.4,394.6
467,100.0,11.4,394.6
468,100.0,11.4,394.6
469,100.0,11.4,394.6
470,100.0,11.4,394.6
471,100.0,11.4,394.6
472,100.0,11.4,394.6
473,100.0,11.4,394.6
474,100.0,11.4,394.6
475,100.0,11.4,394.6
476,100.0,11.4,394.6
477,100.0,11.4,394.6
478,100.0,11.4,394.6
479,100.0,11.4,394.6
480,100.0,11.4,394.6
481,100.0,11.4,394.6
482,100.0,11.4,394.6
483,100.0,11.4,394.6
484,100.0,11.4,394.6
485,100.0,11.4,394.6
486,100.0,11.4,394.6
487,100.0,11.4,394.6
488,100.0,11.4,394.6
489,100.0,11.4,394.6
490,100.0,11.4,394.6
491,100.0,11.4,394.6
492,100.0,11.4,394.6
493,100.0,11.4,394.6
